-0.01176,-0.26889,3.5604,7.7011,0.19538,-0.36842,1.041,0.53619,15.236,2.6662
0.046831,-5.0859,12.434,-4.1838,0.21443,-0.3622,0.97839,-0.094617,10.665,9.9096
0.57963,2.3881,-4.4949,3.8541,0.37525,-0.2916,-0.51687,-0.49825,10.591,-3.016
0.03442,3.3718,-3.2375,1.1507,0.87519,0.39003,0.26426,1.2945,-13.561,-0.94945
-0.34174,-0.7444,-3.2368,-0.89703,-0.7274,-0.19795,-0.91358,0.51614,-2.1012,-1.9043
-0.93941,2.1246,-4.136,-7.9854,0.36699,-0.29608,-0.40943,-0.56542,19.72,-5.0411
0.47842,-3.7069,12.823,-16.297,-0.10664,-0.41478,0.41908,-0.62114,-3.0484,9.5953
1.0499,-0.75511,0.042041,3.2648,0.85716,0.31477,1.0129,0.63564,3.8219,0.38625
-1.4882,-2.2714,0.20825,1.9851,-0.50349,-0.33221,0.51041,-0.58135,-1.5128,1.2457
-0.47252,2.3496,-4.3492,-3.3018,0.60358,-0.11983,0.34158,1.2756,16.406,3.2326
-0.16728,-0.094675,-5.0921,10.156,-0.74914,-0.18018,0.43076,-0.61664,-9.9076,6.6046
3.3524,0.04296,3.8167,-4.318,0.023167,-0.40646,-0.93307,0.36046,17.254,-2.0177
0.59349,1.694,-7.7456,-15.741,-0.33125,-0.38899,0.79633,0.99736,-12.426,-0.012269
0.12469,-0.33866,5.0508,-5.8274,0.14639,-0.38252,0.64847,-0.49834,-9.3382,3.0027
-0.26023,-0.69484,2.327,-0.62427,0.036006,-0.40471,0.19605,-0.67708,4.1547,0.49697
0.25149,-0.73711,1.8943,-14.056,0.29593,-0.33064,-0.13985,1.293,-5.5031,1.6084
-0.2666,-1.3578,-3.8641,5.9347,0.89153,0.5093,1.0306,0.051283,3.1268,-0.96098
1.3905,-0.7505,7.4156,10.345,-0.24418,-0.40513,-0.74508,-0.27071,-4.2205,-6.3315
0.61451,-2.2608,7.094,-10.834,0.39854,-0.27841,-0.37862,-0.58138,-0.70481,-5.4118
0.22968,1.1054,0.13539,-4.5673,0.85358,0.30235,-0.92998,0.40549,-3.0831,0.72485
-0.25772,0.75326,2.5626,-9.6209,0.37262,-0.29303,1.0018,-0.037841,-10.898,1.8419
-0.82349,-0.306,-2.0286,1.417,-0.073674,-0.41427,-0.74167,-0.27541,1.5019,-1.5713
-1.3623,-1.6335,0.64334,-0.93975,-0.54785,-0.31167,0.4101,-0.62448,4.1876,0.91922
-0.36967,0.0046656,-0.14595,1.189,-0.060198,-0.41375,0.067375,-0.68559,15.028,0.50952
-3.9158,-0.85247,-1.2821,1.0309,0.52353,-0.1921,-0.23998,-0.63767,-13.966,0.3441
-1.0882,0.070119,-3.2365,-0.67029,-0.068139,-0.41408,-0.78415,-0.21235,17.209,-2.9262
-1.7338,-1.1531,-1.8693,1.6761,0.44872,-0.2471,-0.27503,-0.62569,-9.4122,-0.25515
0.36294,-0.85541,4.7998,-4.0441,0.89441,0.58883,0.058804,-0.68557,-6.3941,-1.0105
-0.39075,-0.66699,1.0985,0.59638,0.02819,-0.4058,-0.092482,-0.67298,-13.915,-1.3305
0.19982,2.6426,-2.1425,0.14821,0.8933,0.53783,0.23312,1.3003,-18.524,-1.8433
0.29538,1.8852,-6.0994,10.089,-0.25843,-0.40303,0.070307,-0.68558,14.451,-2.415
1.3783,0.32522,8.3112,0.44012,-0.9293,0.018229,-0.88632,0.0088748,-10.502,-0.094219
0.054486,0.34335,-0.61196,11.231,-0.21517,-0.40876,-0.85584,0.70231,-8.2982,0.070473
-0.58391,1.1973,-0.83043,-10.291,0.42398,-0.26306,1.0046,0.65916,19.091,3.2813
-0.41443,-0.30187,0.29313,1.329,-0.10313,-0.41478,0.060333,-0.68558,-13.49,-0.60756
-0.80094,-0.92795,-1.2932,5.1318,-0.55309,-0.30906,-0.25237,-0.6336,11.011,0.73309
0.46933,-0.54538,-2.7745,-10.381,0.83575,0.9227,-0.90968,0.53421,-13.939,-1.9609
1.1263,-0.42445,-3.1175,1.2696,0.70066,-0.0063694,0.91254,0.84652,-0.4038,0.851
-0.57098,1.4948,-4.1725,-7.816,0.50326,-0.20808,0.41733,1.2506,19.827,3.1167
-3.9487,-0.18244,-5.0358,6.2398,-0.029859,-0.41191,0.0091907,-0.68398,12.833,-2.4735
-0.16686,-0.48284,-2.667,8.3321,-0.89054,-0.034331,0.75437,-0.41083,0.29703,1.8731
-1.9341,-2.0481,1.6672,-0.54915,0.49301,-0.21584,-0.16796,-0.65787,-12.067,-0.5538
-0.87582,4.209,-14.413,8.3248,-0.46316,-0.34866,0.60318,-0.52897,4.2589,4.8134
0.098026,-0.14091,2.5268,1.1328,-0.39991,-0.37049,0.95874,-0.1359,-0.35998,1.4079
