4356.8,201.65,-0.076162,50.537,6.1556e+05,67.965,854.2,-47.975,-6.817,-1.8912
-2850.8,-467.53,0.060788,-46.812,-4.3633e+05,-17.177,84.624,-42.975,-0.11136,0.97369
4678.7,593.85,-0.054212,98.102,6.6254e+05,109.82,972.32,69.025,-7.8412,-0.51343
11472,2686,-0.035182,186.65,1.5292e+06,174.1,2570,216.02,-15.885,-0.96297
7280.2,1616.2,-0.032252,124.12,1.0695e+06,137.9,1531.5,28.025,-12.329,-0.57024
-2990.3,-503.9,0.062868,-35.363,-4.2281e+05,-36.623,-622.14,-25.975,3.7298,0.13472
-4838.7,-1980.4,-0.096352,-59.181,-6.3812e+05,-84.095,-1834.8,7.0249,8.3205,-1.2968
-2854.2,-783.8,0.015888,-47.591,-3.6413e+05,-52.904,-619.86,-50.975,3.8307,0.60704
592.9,235.88,0.0084881,25.156,55671,13.815,837.78,-4.9751,-5.5853,-0.31925
6276.1,2476.6,0.037838,112.02,8.8259e+05,117.95,1383.6,216.02,-9.8504,-0.84002
2227.3,-440.31,-0.089402,41.128,3.5038e+05,37.38,630.96,-17.975,-4.6288,-1.2337
-1489.3,-521.24,-0.0046119,-9.5835,-2.212e+05,2.9619,-734.29,-59.975,1.5656,-0.83063
-4910.9,-1484.8,0.0065381,-67.74,-6.8531e+05,-78.374,-1973.8,-57.975,8.4585,0.84227
-3914.9,-887.52,0.055158,-42.76,-5.4625e+05,-51.966,-563.94,14.025,3.5052,-0.77049
265.9,-524.73,-0.056512,-2.7184,87583,-22.919,-349.92,57.025,0.92504,-0.74538
-3154.5,-900.31,0.012778,-37.717,-4.592e+05,-47.702,-897.39,-51.975,5.614,-0.94962
502.4,685.55,0.054548,-15.166,97426,-6.2451,-137.29,-66.975,-2.9563,0.7166
5385.7,1447.6,-0.0097519,84.406,7.46e+05,91.776,1308.3,81.025,-14.555,-0.67598
5099.4,1240.4,-0.017992,92.602,7.0192e+05,76.581,1647.5,65.025,-11.874,-1.0583
-565.1,-858.48,-0.070422,5.8276,-98601,-3.0401,19.274,-25.975,-0.082464,-0.76886
-3572.9,-1217.4,-0.016632,-51.469,-5.4978e+05,-41.861,-255.1,-49.975,5.3471,-0.72898
3120.7,110.59,-0.061642,65.256,4.5586e+05,55.913,1011.8,127.02,-6.0134,-0.58286
1093.8,-806.7,-0.10079,2.4596,2.5862e+05,-10.155,-345.99,61.025,2.176,0.91857
-3174.6,-1375.4,-0.057222,-35.863,-4.7456e+05,-55.156,-165.31,-11.975,0.094936,-0.26509
-4593.1,-1555.3,-0.025412,-55.745,-6.0878e+05,-82.464,-1557.6,-61.975,7.1102,-0.60416
-1933.3,-813.8,-0.024812,-18.009,-2.7273e+05,-33.149,-889.59,-48.975,3.1563,-1.4181
-5089.7,-1997.3,-0.089082,-60.05,-6.9329e+05,-84.423,-1341.4,-52.975,7.6829,-0.39649
-3652.9,-1629.2,-0.079172,-37.551,-4.82e+05,-74.913,-889.9,-55.975,4.1796,-0.74411
-49.027,1484.3,0.1559,-8.7894,-18519,47.8,-312.57,7.0249,1.9979,1.0113
-2574.3,-927.27,-0.015982,-49.565,-3.4179e+05,-57.282,-623.2,-25.975,4.3088,0.97095
-2354.9,-330.35,0.055078,-20.891,-3.1665e+05,-14.406,-756.56,-59.975,4.2532,0.87444
4020.5,1314.1,0.0093981,57.413,5.5226e+05,72.452,1244.6,126.02,-7.31,-0.90351
6278.9,1226.1,-0.039652,62.609,9.0112e+05,60.343,1774.2,88.025,-11.28,1.126
-6038.6,-1863.5,-0.0013519,-67.821,-8.4748e+05,-98.016,-2591.8,-37.975,9.9054,0.61768
3743,846.67,-0.018582,47.657,4.8288e+05,65.171,1509.5,7.0249,-5.1868,-0.76431
-403.65,-337.64,-0.019362,2.5366,-10566,-4.0321,35.854,-15.975,-1.7674,-0.82304
-3115.1,-202.37,0.11424,-14.744,-5.4375e+05,-11.072,-1902.9,40.025,6.6385,-0.013712
-3149.4,-1102.6,-0.017552,-29.295,-4.3368e+05,-59.958,-983.74,-28.975,4.3223,0.70205
-3198.2,-1074.7,-0.011292,-14.834,-4.2875e+05,-49.064,-617.32,-42.975,2.811,0.60185
-546.11,42.343,0.025708,-31.537,-70843,-36.531,138.47,-61.975,1.7438,0.81593
-1609.9,-77.527,0.053448,-27.991,-2.4027e+05,-42.839,-796.19,-60.975,1.8112,0.29475
-696.38,497.81,0.080718,-33.45,-46786,-14.392,-449.25,-22.975,4.2882,1.0973
-3179.8,-1217.1,-0.033372,-28.849,-4.8439e+05,-44.341,-517.13,9.0249,3.4826,-0.9761
-4416.9,-782.4,0.10734,-54.569,-6.0232e+05,-67.762,-1653.3,-35.975,6.8258,-0.79927
4060.4,384.06,-0.058252,61.507,5.954e+05,63.921,1009.1,126.02,-6.7667,-0.65572
7924.8,1890.3,-0.026632,124.63,1.0412e+06,154.91,947.04,48.025,-7.8068,0.22072
-3879.3,-1211.3,-0.0010019,-54.719,-5.2447e+05,-62.495,-1498.8,5.0249,6.5756,0.70242
1984.2,633.58,0.0055481,34.684,2.557e+05,45.252,192.83,0.024929,-1.5029,-0.82407
-2971.4,-1184.8,-0.036812,-37.087,-4.1333e+05,-65.674,-1072.7,-33.975,4.1549,0.91471
-5716.2,-1773.8,-0.0031319,-66.995,-8.0468e+05,-93.993,-2604,-37.975,9.9427,0.65599
8201.8,2450.6,0.00014812,103.71,1.1304e+06,142.34,1973.8,161.02,-14.155,0.38217
-3644.3,-1822,-0.11044,-43.332,-5.4616e+05,-50.491,-880,-10.975,5.1442,0.80411
-3110.9,-1190.7,-0.032202,-48.296,-4.7646e+05,-53.463,-1130.5,-16.975,4.1241,0.90102
-4924.8,-2088.3,-0.11459,-56.31,-6.5105e+05,-88.99,-1811.9,1.0249,8.3053,-0.78164
4364.7,-138.77,-0.10019,29.565,5.9058e+05,53.766,1478.4,40.025,-8.0885,0.24522
11480,2441.5,-0.046732,218.09,1.5619e+06,257.59,2238.9,73.025,-14.717,-1.2378
5113.1,1778.8,0.017668,95.555,6.2911e+05,86.76,1089.7,122.02,-8.0532,-0.58016
8349.2,5038.4,0.13972,50.65,1.0987e+06,137.45,1251.2,17.025,-5.892,1.1259
-5011.4,-1255,0.060218,-59.271,-7.027e+05,-72.622,-2193.6,-28.975,8.1693,0.83548
-4539.7,-1891,-0.091142,-52.246,-6.0386e+05,-76.152,-1126.8,-10.975,5.7645,-0.98778
-2830.6,-714,0.024738,-39.02,-4.1842e+05,-50.051,-883.9,-49.975,5.9814,-0.88689
-1601.8,-1052,-0.064742,-13.382,-2.147e+05,-21.499,-778.49,-65.975,2.5134,-1.5335
-3571.8,-1740.7,-0.099732,-32.415,-5.3262e+05,-55.664,-677.83,7.0249,4.2666,-0.93491
-2337.5,-1624.9,-0.11758,-32.104,-3.1387e+05,-52.81,-200.95,-52.975,-0.081064,-1.8912
6018.7,3361.9,0.099058,29.709,8.2179e+05,103.13,799.89,39.025,-3.2215,1.18
-3281.1,-793.07,0.035108,-34.967,-4.6762e+05,-47.724,-1013.9,-64.975,5.265,-1.8912
933.6,1961.8,0.15841,-6.2002,1.43e+05,40.586,-32.686,-24.975,-1.3155,1.0748
6612.6,1732.7,-0.014232,146.57,9.0548e+05,134.87,803.26,211.02,-7.1755,-0.30236
6038,2075,0.017688,81.832,8.2125e+05,105.29,980.5,-36.975,-6.874,-0.43118
2420.3,3223.6,0.20534,-16.49,1.3824e+05,100.85,2063.7,11.025,4.8438,-0.0060927
2044.5,496.49,-0.0075119,52.529,3.0026e+05,79.95,217.41,11.025,-3.3371,-0.89831
-4565,-1807.6,-0.074422,-51.835,-6.7038e+05,-62.052,-658.58,-40.975,6.4196,-0.23812
-279.41,5.1928,0.012708,-17.518,-23227,-13.354,-271.3,-47.975,1.4842,0.92068
6140.1,2272.9,0.027998,59.8,9.3532e+05,95.869,1055.1,89.025,-10.52,0.36932
7173.7,1811.8,-0.019082,124,1.0242e+06,135.35,1711.7,55.025,-13.638,-0.44474
4809.9,1887.5,0.031688,84.217,6.2293e+05,99.246,1626.9,113.02,-8.8449,-0.19411
-4003.9,-1556.7,-0.053462,-43.723,-5.9539e+05,-77.563,-1034.2,-33.975,4.7615,-0.0033638
12036,5800.8,0.10012,103.57,1.5726e+06,160.72,2358.6,82.025,-13.696,1.052
1995,1881.5,0.11044,-17.111,2.7644e+05,36.974,189.35,31.025,-1.8428,0.11997
3489.7,1401.6,0.028328,-0.94343,4.1117e+05,91.823,319.54,32.025,-6.0713,0.47746
-3311.8,-786.36,0.037708,-37.751,-4.5385e+05,-55.282,-138.52,-6.9751,3.3737,-0.35691
7225.3,2950.7,0.046678,29.55,9.1742e+05,127.09,811.01,87.025,-6.0178,0.35355
11464,3637.3,0.0095081,211.83,1.5818e+06,218.79,2507.1,40.025,-17.375,-0.28958
-1276.8,-297.1,0.014108,-35.865,-1.3013e+05,-49.099,-538.33,-17.975,0.071136,0.94508
-3952.9,-2058.3,-0.14035,-55.052,-5.5091e+05,-82.09,-931.63,-51.975,5.0387,-0.31345
5197.8,670.85,-0.057652,101.19,6.9133e+05,112.69,1147.5,87.025,-9.3395,-0.56704
1706.8,609.32,0.010828,11.56,2.4063e+05,32.142,221.29,-35.975,-3.7298,-0.69787
9313.5,3024.1,0.012508,105.95,1.2771e+06,161.07,2103.4,146.02,-14.679,0.61629
-876.55,-914.79,-0.068652,4.4626,-1.4349e+05,-6.8351,17.414,-33.975,0.19944,-0.81244
3942.9,1307.6,0.010678,23.641,5.8948e+05,21.597,1012,-2.9751,-6.3623,0.89801
8494.9,2389.4,-0.0080119,152.16,1.1033e+06,173.76,1729.5,264.02,-13.353,-0.53871
4542,67.923,-0.088342,68.816,6.7122e+05,57.816,52.094,73.025,-2.3652,-0.96416
5164.6,1197.3,-0.022092,103.62,7.018e+05,118.68,1078.6,97.025,-8.8004,-0.52001
-468.84,-158.01,0.0016981,-28.375,-22531,-40.754,-529.99,-41.975,-0.37436,0.74178
3551.5,117.27,-0.068872,67.126,4.7108e+05,76.237,31274,-48.975,-5.9109,-0.47607
6627.4,852.72,-0.067832,111.51,9.5844e+05,112.94,1570.9,22.025,-10.937,-0.75593
-1692.1,-937.41,-0.048112,-13.491,-2.2047e+05,-39.309,-138.25,-26.975,1.4184,-0.76756
-666.07,363.54,0.064868,-23.582,-1.1614e+05,-12.918,390.5,-3.9751,-0.50006,1.0382
-5258.6,-1635.8,-0.0029119,-66.788,-7.2265e+05,-86.63,-2101.9,-47.975,8.0187,0.68971
-1818.4,13.643,0.073978,-35.212,-2.3918e+05,-13.222,-510.22,-18.975,-0.56186,0.71483
363.9,-290.64,-0.036002,17.598,79469,10.947,426.2,-29.975,-2.8082,-0.49396
-3509.6,-837.2,0.040288,-46.47,-4.5669e+05,-56.342,-1416.4,-9.9751,7.0493,-0.18699
4019.3,2042.7,0.061878,-7.2672,5.7515e+05,66.062,9622.7,32.025,-0.31486,0.79564
-4266.3,-371.18,0.16969,-50.205,-5.8533e+05,-54.527,-1389.2,-4.9751,6.2025,0.77798
-1949.5,-470.88,0.019048,-30.991,-3.0622e+05,-27.742,-377.76,-14.975,2.3256,0.50388
9121.7,3062.1,0.017688,122.47,1.243e+06,156.77,938.43,66.025,-8.0307,0.39669
1399.4,105.48,-0.025332,28.935,1.8555e+05,15.585,444.54,18.025,-2.8855,-0.78859
-1682.7,-681.55,-0.017152,-28.135,-2.4114e+05,-32.193,-237.89,-30.975,0.44684,-0.30851
-1629.5,-197.66,0.039708,-25.131,-2.7626e+05,-15.952,-596.95,-3.9751,2.7594,0.66394
4324.5,457.68,-0.057612,98.635,6.1762e+05,103.94,935.15,70.025,-7.5093,-0.48045
-4787.4,-1675.6,-0.038482,-57.119,-6.6446e+05,-82.95,-2022.5,-55.975,8.6733,-0.090967
-5039.5,-1464.6,0.018958,-57.372,-6.6996e+05,-82.513,-1459.1,-29.975,8.1458,0.28538
890.6,300.45,0.0058881,57.787,1.4132e+05,57.9,507.88,21.025,-4.0569,-0.026646
-3712.8,-1475.8,-0.052102,-62.116,-5.1957e+05,-48.456,-849.13,-54.975,6.5254,0.66851
2182.9,637.48,0.00079812,59.807,3.0121e+05,50.534,719.01,22.025,-5.2698,-0.71408
-2121.3,-973.56,-0.038692,-13.716,-3.0612e+05,-36.304,-889.68,-48.975,3.1665,-0.39246
4965.5,959.61,-0.034352,67.361,6.6839e+05,94.706,848.75,-42.975,-3.045,-0.5157
-3608.8,-2091.4,-0.15455,-56.942,-4.8208e+05,-71.111,-1299,-68.975,7.5978,-1.4106
-4039.8,-968.43,0.048948,-31.219,-5.5478e+05,-59.475,-987.14,-37.975,7.3128,-0.36231
-2420.3,-1423.3,-0.088462,-49.576,-3.1296e+05,-70.069,-604.06,-51.975,3.9899,0.44027
5686.9,4038.7,0.15112,-8.7985,8.1399e+05,99.667,2133.9,14.025,-4.8457,0.97015
-3533.6,-607.64,0.077808,-41.307,-4.6085e+05,-49.506,-668.03,-8.9751,4.663,0.10528
-4307.2,-1514.5,-0.032312,-49.518,-6.6377e+05,-53.807,-1275.5,-64.975,6.2492,0.46777
784.7,281.99,0.0072181,24.477,1.0885e+05,42.466,106.18,-34.975,12.023,-0.74284
-540.83,-28.707,0.017908,-14.959,-49225,-10.839,-542.28,-62.975,1.9372,-0.59976
12636,4233.9,0.019768,207.93,1.7631e+06,229.05,2284.3,28.025,-16.772,-0.40076
-1798.5,-731.43,-0.019242,-19.341,-2.4822e+05,-31.099,-885.95,-48.975,3.1517,-1.4206
4567.6,1908.3,0.038738,60.049,7.2837e+05,85.113,794.19,-9.9751,-5.374,0.18512
7683.1,3228.4,0.053388,83.003,1.0591e+06,133.16,2014.9,40.025,-10.021,0.13419
-1154,128.9,0.058508,-35.763,-1.3162e+05,-20.22,660.82,-16.975,-1.8577,0.92146
364.2,128.22,0.0049181,7.0706,38296,19.975,297.99,11.025,-2.0309,-1.091
338.7,165.62,0.0093481,26.371,2524,15.679,54.754,-43.975,-0.99676,-0.89387
-1481.9,-28.687,0.053838,-36.656,-1.7203e+05,-38.286,315.2,-8.9751,3.7003,1.0795
978.9,-597.54,-0.079382,44.222,1.7027e+05,24.852,558.13,-15.975,-4.2168,-1.2311
-5011.5,-1833.6,-0.058832,-61.705,-7.02e+05,-71.935,-1189.5,-42.975,6.9268,0.7598
-1398.8,-599.78,-0.017062,-27.937,-2.2749e+05,-28.364,18.464,13.025,2.3327,-0.2059
-4794.9,-1787.2,-0.060082,-52.326,-6.5708e+05,-78.235,-923.97,-19.975,5.6713,-0.86622
-898.57,-337.86,-0.0037819,-20.777,-1.5386e+05,-2.0891,-247.93,-35.975,-0.17066,-0.088162
12384,5598,0.084708,79.328,1.6959e+06,212.08,11558,58.025,-11.162,0.7901
-1498.4,847.51,0.15918,-13.708,-2.7235e+05,3.2479,-602.82,-5.9751,2.3,0.93677
-4504,-1303.4,0.016918,-31.129,-6.2788e+05,-64.07,-981.65,-35.975,5.8151,-0.52408
226.1,-209.66,-0.024342,16.703,19521,-2.4181,183.9,62.025,-4.9855,-0.62763
-2245.6,-330.77,0.049898,-29.106,-3.1155e+05,-48.798,-670.74,-53.975,3.4324,-0.46375
-3355.9,-1360.1,-0.048052,-45.465,-4.681e+05,-62.921,-712.74,-36.975,4.2964,0.1388
570.8,797.56,0.062938,-3.4824,93636,-21.18,-517.87,-19.975,-1.2093,0.46787
10794,2466.1,-0.037062,176.52,1.4526e+06,159.07,2552.5,216.02,-15.793,-0.91475
-40.767,-606.11,-0.057122,2.4796,-35935,-32.848,366.08,-29.975,-0.83326,0.63917
54.773,33.063,0.0049081,-15.65,-18819,-19.328,150.99,-5.9751,0.99304,-0.53613
-1490.2,-883.14,-0.047762,-20.054,-1.6636e+05,-30.691,88.394,33.025,0.26724,-1.0111
5297.9,1646.6,0.0050581,77.249,7.3034e+05,107.23,1420.2,89.025,-10.313,-0.70396
-1197.2,-670.73,-0.031872,-23.444,-1.5296e+05,-38.03,257.4,-8.9751,0.040936,-0.1998
2000.8,271.21,-0.025402,2.7466,2.1553e+05,5.5769,845.17,-3.9751,-3.8989,0.91296
-3709.7,-1519.9,-0.059382,-31.188,-5.07e+05,-68.086,-1129.3,-0.97507,5.163,0.20351
3713.5,157.26,-0.068712,82.625,4.9337e+05,58.689,589.56,97.025,-5.4754,-0.91928
-2336.9,-528.06,0.027988,-25.414,-3.1756e+05,-45.456,-163.58,-34.975,1.6496,-0.668
-2220.3,-583.16,0.015748,-42.347,-3.0987e+05,-51.299,-567.28,-37.975,3.2978,-0.47728
2126.2,-59.417,-0.055852,28.252,2.6368e+05,9.8169,-21.486,157.02,-2.0333,-0.63444
-4164.8,-1834.2,-0.095072,-50.106,-5.8853e+05,-65.371,-1252.6,-51.975,5.7537,-1.0029
-1689.4,-1136.4,-0.072512,-6.1854,-2.5336e+05,-21.532,-590.79,-57.975,2.7712,-1.0661
273.9,913.18,0.085018,-18.365,89133,4.8799,10.284,-32.975,2.3771,-0.38423
-3131.3,-1495.3,-0.076572,-31.912,-4.0346e+05,-69.272,-990.32,-5.9751,3.7337,1.1277
5322.1,1315,-0.017252,64.086,7.9398e+05,62.129,843.59,-38.975,-6.2346,-0.54416
1725.1,1032,0.046788,-1.8934,2.5425e+05,22.567,1420.5,-17.975,-5.0538,0.93019
-3456.1,-359.7,0.11186,-51.669,-4.5874e+05,-42.511,-1383.6,-23.975,6.8097,0.045823
3675.1,575.83,-0.037152,92.288,4.7299e+05,67.461,591.44,89.025,-5.2987,-0.82821
-72.627,-24.997,0.0029781,-21.688,19122,-20.379,67.374,-40.975,-0.23276,-0.71438
1824.7,1046.4,0.045048,-5.6155,2.4803e+05,47.774,65.944,11.025,-2.1564,1.1638
351.9,-178.14,-0.024682,0.87857,77214,8.1289,7.884,-35.975,-0.99556,-0.89056
1625.1,680.92,0.019288,-15.037,2.6943e+05,3.2949,91.324,-58.975,0.39434,-0.0097429
5097.5,3226.9,0.11475,57.125,7.363e+05,112.83,816.62,37.025,-6.2712,0.47117
-771.99,250.64,0.056738,-13.107,-1.3165e+05,-12.11,282.43,29.025,-1.3753,-0.27042
-1780.6,-86.007,0.059898,-25.525,-2.5546e+05,-21.91,-632.8,-50.975,2.5752,0.86603
1868.2,603.13,0.0059981,43.87,2.984e+05,64.545,501.65,82.025,0.26474,1.0311
-738.08,-470.77,-0.023582,9.8106,-1.2047e+05,10.485,161.69,5.0249,-5.5102,0.94478
2112.4,118.64,-0.040712,48.162,3.3661e+05,17.47,730.21,-42.975,-5.2098,-0.92954
-1860.9,-126.34,0.058498,-40.196,-2.8467e+05,-12.312,-977.72,-37.975,3.7284,0.8814
-882.66,-904.43,-0.067342,-11.043,-1.0348e+05,-29.525,-307.74,-44.975,1.0473,-0.71346
518,708.56,0.056228,4.0626,83438,24.142,595.08,-4.9751,-4.1344,1.0817
-2567.7,-806.33,0.00031812,-31.42,-3.3324e+05,-57.483,-745.36,-39.975,2.6402,-1.8912
1755.2,1404.3,0.077898,-11.213,2.6806e+05,20.971,1865.2,39.025,-5.7267,1.1542
-5271.4,-1975.3,-0.075872,-59.186,-7.2055e+05,-85.216,-1388.3,-51.975,6.5848,-0.45278
423.8,760.52,0.064548,-5.5298,1.0686e+05,-5.1701,-201.25,7.0249,0.70194,1.0635
-3805.2,-1413.9,-0.038082,-47.795,-5.7397e+05,-69.439,-998.95,-37.975,4.8994,0.030573
-4383.9,-1445.8,-0.016012,-44.21,-5.975e+05,-79.84,-1406,-27.975,7.0809,0.52669
2287.1,-454.99,-0.091652,35.725,3.5447e+05,38.65,623.87,-17.975,-4.5987,-1.2081
1210.3,722.88,0.035108,22.881,1.7262e+05,36.861,139.33,-27.975,-3.3452,-0.74792
-5652.3,-2217.1,-0.11273,-63.704,-8.1302e+05,-85.169,-1426,-57.975,8.5088,-0.76205
-1215.2,-882.52,-0.055772,-22.908,-1.2923e+05,-30.882,-191.39,-55.975,0.42804,-0.34235
2453.3,52.193,-0.053342,24.099,3.5883e+05,22.589,574.6,-1.9751,-4.6384,-0.5673
-3196.7,-1829,-0.12436,-38.306,-4.5718e+05,-63.869,-1266.9,-30.975,5.6347,0.94402
-715.45,-413.63,-0.018022,-18.001,-55639,-27.477,60.324,-56.975,0.27854,-0.85021
